url_length,path_length,ip_present,number_of_digits,number_of_parameters,number_of_fragments,is_url_encoded,number_encoded_char,host_length,number_of_periods,has_client,has_admin,has_server,has_login,number_of_dashes,have_at_sign,is_tiny_url,number_of_spaces,number_of_zeros,number_of_uppercase,number_of_lowercase,number_of_double_slashes,target
27,5,0,1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,1,20,1,1
113,80,0,22,0,0,0,0,26,4,0,0,0,0,0,0,0,0,3,0,78,1,1
33,1,0,0,0,0,0,0,24,2,0,0,0,0,1,0,1,0,0,0,26,1,1
24,6,0,0,0,0,0,0,10,1,0,0,0,1,1,0,0,0,0,0,18,1,1
31,0,0,1,0,0,0,0,23,2,1,0,0,0,0,0,0,0,0,0,25,1,1
65,21,0,2,0,0,0,0,37,5,0,0,0,0,0,0,0,0,0,6,47,1,1
39,1,0,3,0,0,0,0,31,1,0,0,0,0,2,0,0,0,0,0,29,1,1
56,32,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,1,44,1,1
68,21,0,6,0,0,0,0,40,5,0,0,0,0,0,0,0,0,2,6,46,1,1
25,5,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,20,1,1
69,21,0,4,0,0,0,0,41,5,0,0,0,0,0,0,0,0,1,4,51,1,1
61,21,0,2,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,4,45,1,1
64,21,0,2,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,4,48,1,1
89,61,0,17,0,0,0,0,21,3,0,0,0,0,0,0,1,0,0,0,60,1,1
77,21,0,2,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,6,59,1,1
38,1,0,0,0,0,0,0,29,2,0,0,0,0,2,0,0,0,0,0,30,1,1
201,120,0,22,0,0,0,0,74,11,0,0,0,0,2,0,0,0,0,44,115,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,6,50,1,1
26,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,21,1,1
74,21,0,2,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0,4,58,1,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,6,52,1,1
28,7,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,22,1,1
38,13,0,0,0,0,0,0,18,2,0,1,0,0,0,0,0,0,0,0,30,1,1
71,47,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,55,1,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,6,52,1,1
125,4,0,10,2,0,1,6,19,6,0,0,0,1,0,0,0,0,1,8,77,2,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,4,54,1,1
69,34,0,18,0,0,0,0,28,2,0,0,0,0,2,0,0,0,0,0,42,1,1
50,26,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,41,1,1
77,21,0,2,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,6,59,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,68,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,6,49,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,6,53,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,6,49,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,6,53,1,1
198,120,0,21,0,0,0,0,71,10,0,0,0,0,2,0,0,0,3,48,110,1,1
63,35,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,53,1,1
35,18,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,6,22,1,1
105,61,0,0,1,0,0,0,17,3,0,0,0,0,0,1,0,0,0,0,86,1,1
69,41,0,4,0,0,0,0,21,3,0,0,0,0,1,0,0,0,1,1,51,1,1
80,21,0,2,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,4,64,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
105,68,0,12,0,0,0,0,29,2,0,0,0,0,0,0,0,0,2,0,79,1,1
99,45,0,6,0,1,0,0,24,7,0,0,0,0,0,1,1,0,0,0,77,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
85,21,0,2,0,0,0,0,57,6,0,0,0,0,0,0,0,0,0,4,68,1,1
24,1,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,0,18,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,4,51,1,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,6,52,1,1
55,39,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,6,34,1,1
74,21,0,2,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0,6,56,1,1
71,36,0,0,0,0,0,0,28,4,0,0,0,0,1,0,0,0,0,0,60,1,1
219,25,0,80,3,0,0,0,20,2,0,0,0,1,0,0,0,0,4,0,121,1,1
93,21,0,2,0,0,0,0,65,6,0,0,0,0,0,0,0,0,0,4,76,1,1
155,98,0,5,2,0,0,0,22,4,0,0,0,1,0,0,0,0,2,10,113,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,6,53,1,1
85,21,0,2,0,0,0,0,57,5,0,0,0,0,0,0,0,0,0,4,69,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
71,21,0,4,0,0,0,0,43,5,0,0,0,0,0,0,0,0,1,4,53,1,1
77,58,0,4,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,13,53,1,1
44,29,0,2,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,2,31,1,1
78,21,0,2,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,6,60,1,1
102,65,0,13,0,0,0,0,29,2,0,0,0,1,0,0,0,0,0,0,75,1,1
40,14,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,33,1,1
46,10,0,0,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,39,1,1
31,1,0,1,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,1
42,12,0,1,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,34,1,1
40,20,0,2,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,31,1,1
41,18,0,0,0,0,0,0,15,2,0,0,0,0,0,0,1,0,0,0,34,1,1
60,30,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,49,1,1
51,27,0,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,2,0,41,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
40,20,0,1,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,32,1,1
80,21,0,14,0,0,0,0,52,5,0,0,0,0,0,0,0,0,1,4,52,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,4,63,1,1
60,29,0,1,0,0,0,0,24,2,0,0,0,0,1,0,0,0,0,2,45,1,1
74,21,0,2,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0,6,56,1,1
43,20,0,4,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,1,29,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,6,49,1,1
59,21,0,2,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,4,43,1,1
54,20,0,4,0,0,0,0,27,2,0,0,0,0,0,0,0,0,1,0,42,1,1
69,21,0,2,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,6,51,1,1
63,16,0,3,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0,0,49,1,1
56,32,0,8,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,14,24,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,4,63,1,1
41,5,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,36,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,4,63,1,1
35,1,0,0,0,0,0,0,26,2,0,0,0,0,1,0,0,0,0,0,28,1,1
88,21,0,2,0,0,0,0,60,6,0,0,0,0,0,0,0,0,0,4,71,1,1
62,35,0,5,0,0,0,0,19,2,0,0,0,0,0,0,0,0,2,13,36,1,1
98,77,0,15,0,0,0,0,13,6,0,0,0,0,0,0,0,0,2,0,68,1,1
58,9,0,6,0,0,0,0,42,2,0,0,0,0,1,0,0,0,0,0,44,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,4,52,1,1
74,21,0,2,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0,6,56,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,6,54,1,1
56,1,0,0,0,0,0,0,47,3,0,0,0,0,3,0,0,0,0,0,46,1,1
80,21,0,2,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,4,64,1,1
74,58,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,61,1,1
73,21,0,2,0,0,0,0,45,6,0,0,0,0,0,0,0,0,0,4,56,1,1
83,1,0,2,0,0,0,0,75,11,0,0,0,0,2,0,0,0,0,0,64,1,1
104,87,0,5,0,0,0,0,10,2,0,0,0,0,0,0,0,0,2,5,79,1,1
85,21,0,2,0,0,0,0,57,6,0,0,0,0,0,0,0,0,0,4,68,1,1
41,12,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,33,1,1
67,21,0,4,0,0,0,0,39,5,0,0,0,0,0,0,0,0,1,4,49,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
33,9,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,27,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,6,61,1,1
61,21,0,2,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,4,45,1,1
61,21,0,2,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,6,43,1,1
41,6,0,4,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1,28,1,1
90,21,0,2,0,0,0,0,62,6,0,0,0,0,0,0,0,0,0,4,73,1,1
74,21,0,2,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0,6,56,1,1
66,21,0,2,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,6,48,1,1
219,32,0,80,3,0,0,0,21,2,0,0,0,1,0,0,0,0,0,0,124,1,1
85,21,0,2,0,0,0,0,57,5,0,0,0,0,0,0,0,0,0,4,69,1,1
56,27,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,47,1,1
66,8,0,14,0,0,0,0,50,3,0,0,0,0,1,0,0,0,0,0,43,1,1
62,21,0,2,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,6,44,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
68,44,0,1,1,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,52,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,4,52,1,1
28,1,0,3,0,0,0,0,19,2,0,0,0,0,1,0,0,0,0,0,18,1,1
64,21,0,2,0,0,0,0,36,5,0,0,0,0,0,0,1,0,0,4,48,1,1
87,21,0,2,0,0,0,0,59,6,0,0,0,0,0,0,0,0,0,4,70,1,1
69,21,0,4,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,6,49,1,1
45,20,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,39,1,1
29,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,1
75,45,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,63,1,1
28,1,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,23,1,1
68,44,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,58,1,1
58,19,0,1,0,0,0,0,31,2,0,0,0,0,2,0,0,0,0,0,46,1,1
40,15,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,32,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,6,50,1,1
82,46,0,5,1,0,0,0,16,2,0,0,0,0,0,0,0,0,0,9,55,1,1
23,1,0,0,0,0,0,0,15,1,0,0,0,0,2,0,0,0,0,0,16,1,1
77,21,0,2,0,0,0,0,49,4,0,0,0,0,0,0,1,0,0,4,62,1,1
21,1,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,16,1,1
80,21,0,2,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,4,64,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,6,50,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
67,45,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,56,1,1
83,62,0,10,0,0,1,5,13,4,0,0,0,0,0,0,0,5,5,2,56,1,1
26,9,0,4,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,2,14,1,1
45,12,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,38,1,1
39,8,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,32,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
58,20,0,0,0,0,0,0,31,1,0,0,0,0,2,0,0,0,0,0,48,1,1
289,47,0,67,12,0,0,0,22,16,0,0,0,0,0,1,0,0,0,9,169,1,1
135,14,0,9,2,0,1,6,30,5,0,0,0,1,1,0,0,0,0,7,97,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,4,56,1,1
58,21,0,2,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,6,40,1,1
57,29,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,49,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,6,50,1,1
20,5,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,2,12,1,1
41,1,0,0,0,0,0,0,33,2,0,0,0,0,1,0,0,0,0,0,34,1,1
59,21,0,2,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,4,43,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,4,56,1,1
43,19,0,2,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,1,32,1,1
44,1,0,0,0,0,0,0,35,2,0,0,0,0,2,0,0,0,0,0,36,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
68,21,0,2,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,4,52,1,1
64,21,0,2,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,4,48,1,1
69,21,0,2,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,6,51,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
112,58,0,13,1,0,0,0,12,2,0,0,0,0,0,0,0,0,1,16,66,1,1
63,21,0,3,0,0,0,0,35,5,0,0,0,0,0,0,0,0,1,6,44,1,1
61,34,0,3,0,0,0,0,19,2,0,0,0,1,2,0,0,0,2,0,46,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,4,56,1,1
50,28,0,2,0,0,1,1,15,1,0,0,0,0,0,0,0,1,1,0,40,1,1
37,1,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,30,1,1
56,1,0,1,1,0,0,0,31,3,0,0,0,0,1,0,0,0,0,0,45,1,1
24,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,19,1,1
80,46,0,21,0,0,0,0,26,3,0,0,0,1,1,0,0,0,0,0,45,1,1
116,13,0,1,2,0,0,0,16,6,0,0,0,1,0,0,0,0,0,0,90,1,1
74,21,0,2,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0,4,58,1,1
71,16,0,0,1,0,0,0,30,2,0,0,0,1,0,0,0,0,0,0,60,1,1
41,1,0,3,0,0,0,0,32,2,0,0,0,0,0,0,0,0,1,0,32,1,1
120,85,0,0,0,0,0,0,28,8,0,0,1,0,0,0,0,0,0,0,103,1,1
28,0,0,4,0,0,0,0,21,3,0,0,0,0,0,0,0,0,2,0,18,1,1
99,1,0,32,0,0,0,0,90,3,0,0,0,0,0,0,0,0,3,0,60,1,1
26,8,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,20,1,1
42,11,0,1,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,4,30,1,1
97,71,0,24,0,0,0,0,19,3,0,0,0,0,0,0,0,0,3,0,60,1,1
52,1,0,0,1,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,43,1,1
34,20,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,27,1,1
73,21,0,2,0,0,0,0,45,5,0,0,0,0,0,0,0,0,0,6,55,1,1
23,5,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,17,1,1
64,35,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,54,1,1
61,21,0,2,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,4,45,1,1
55,21,0,7,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,4,34,1,1
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,1
38,1,0,0,0,0,0,0,30,2,0,0,0,1,1,0,0,0,0,0,31,1,1
75,21,0,2,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,6,57,1,1
33,1,0,0,0,0,0,0,24,2,0,0,0,0,1,0,0,0,0,0,26,1,1
165,63,0,15,1,0,0,0,20,3,0,0,0,0,0,0,0,0,4,27,106,1,1
60,27,0,20,0,0,0,0,25,2,0,0,0,0,2,0,0,0,1,0,31,1,1
34,1,0,19,0,0,0,0,26,2,0,0,0,0,0,0,0,0,5,0,9,1,1
58,9,0,7,0,0,0,0,42,2,0,0,0,0,1,0,0,0,0,0,43,1,1
27,6,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,21,1,1
90,21,0,3,0,0,0,0,62,5,0,0,0,0,0,0,0,0,0,4,73,1,1
85,21,0,2,0,0,0,0,57,5,0,0,0,0,0,0,0,0,0,4,69,1,1
66,21,0,3,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,6,47,1,1
75,21,0,3,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,4,58,1,1
28,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,1
71,21,0,3,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,54,1,1
109,84,0,31,0,0,0,0,18,5,0,0,0,1,0,0,0,0,4,12,52,1,1
79,21,0,2,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,4,63,1,1
91,21,0,2,0,0,0,0,63,6,0,0,0,0,0,0,0,0,0,4,74,1,1
61,21,0,2,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,4,45,1,1
30,1,0,2,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,21,1,1
167,22,0,25,3,0,0,0,22,1,0,0,0,0,2,0,0,0,3,8,109,1,1
185,67,0,23,3,0,0,0,15,3,0,0,0,1,0,1,0,0,7,25,112,1,1
21,0,0,3,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,14,1,1
80,21,0,3,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,4,63,1,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,6,52,1,1
84,21,0,2,0,0,0,0,56,6,0,0,0,0,0,0,0,0,0,4,67,1,1
200,120,0,22,0,0,0,0,73,10,0,0,0,0,2,0,0,0,1,40,119,1,1
84,57,0,23,0,0,0,0,19,3,0,0,0,0,0,0,0,0,4,0,48,1,1
31,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,1
80,47,0,19,0,0,0,0,25,4,0,0,0,1,1,0,0,0,0,0,46,1,1
67,21,0,2,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,4,51,1,1
62,21,0,2,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,4,46,1,1
63,39,0,17,0,0,0,0,17,2,0,0,0,0,0,0,0,0,2,0,39,1,1
71,37,0,12,0,0,0,0,27,2,0,0,0,0,0,0,1,0,0,0,51,1,1
36,1,0,0,0,0,0,0,28,2,0,0,0,0,1,0,0,0,0,0,29,1,1
76,21,0,3,0,0,0,0,48,5,0,0,0,0,0,0,0,0,1,4,59,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,4,55,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,6,54,1,1
109,8,0,29,1,0,0,0,21,1,0,0,0,1,0,0,0,0,3,0,69,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
72,21,0,3,0,0,0,0,44,5,0,0,0,0,0,0,0,0,1,4,55,1,1
21,1,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,16,1,1
35,1,0,0,0,1,0,0,18,3,0,0,0,0,0,1,0,0,0,0,26,1,1
73,21,0,2,0,0,0,0,45,5,0,0,0,0,0,0,0,0,0,6,55,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
22,0,0,3,0,0,0,0,14,2,0,0,0,0,0,0,0,0,1,0,14,1,1
47,15,0,1,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,38,1,1
74,21,0,2,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0,6,56,1,1
37,0,0,9,0,0,0,0,30,2,0,0,0,0,0,0,0,0,4,0,23,1,1
82,46,0,5,1,0,0,0,16,2,0,0,0,0,0,0,0,0,0,13,51,1,1
279,33,0,65,2,0,1,3,16,3,0,0,0,0,0,0,0,0,5,63,123,1,1
77,21,0,2,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,4,60,1,1
62,21,0,9,0,0,0,0,34,5,0,0,0,0,0,0,0,0,2,4,39,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
41,1,0,2,0,0,0,0,32,3,0,0,0,0,1,0,0,0,1,0,31,1,1
34,0,0,1,0,0,0,0,26,2,0,0,0,0,1,0,0,0,0,0,27,1,1
28,1,0,3,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,20,1,1
79,53,0,2,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,5,59,1,1
82,51,0,20,0,0,0,0,23,2,0,0,0,0,2,0,0,0,4,0,48,1,1
62,21,0,2,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,4,46,1,1
75,53,0,7,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,23,36,1,1
59,21,0,2,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,4,43,1,1
45,1,0,12,0,0,0,0,36,2,0,0,0,0,3,0,0,0,5,0,24,1,1
87,21,0,2,0,0,0,0,59,5,0,0,0,0,0,0,0,0,0,4,71,1,1
59,21,0,2,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,4,43,1,1
87,21,0,2,0,0,0,0,59,6,0,0,0,0,0,0,0,0,0,4,70,1,1
35,18,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,1,26,1,1
206,31,0,73,2,0,0,0,14,2,0,0,0,0,0,0,0,0,6,2,117,1,1
80,21,0,2,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,4,64,1,1
69,21,0,2,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,6,51,1,1
135,10,0,11,0,0,0,0,118,7,0,0,0,0,0,0,0,0,0,0,112,1,1
55,26,0,3,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,8,36,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,4,56,1,1
84,21,0,2,0,0,0,0,56,5,0,0,0,0,0,0,0,0,0,4,68,1,1
72,21,0,2,0,0,0,0,44,6,0,0,0,0,0,0,0,0,0,4,55,1,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,6,52,1,1
70,21,0,2,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,6,52,1,1
36,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,31,1,1
80,21,0,5,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,4,61,1,1
64,21,0,2,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,4,48,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
113,13,0,2,2,0,0,0,17,8,0,0,0,1,0,0,0,0,0,0,85,1,1
69,44,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,57,1,1
63,21,0,2,0,0,0,0,35,5,0,0,0,0,0,0,1,0,0,6,45,1,1
73,44,0,4,0,0,0,0,21,2,0,0,0,0,0,0,0,0,2,0,58,1,1
75,54,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,60,1,1
74,21,0,3,0,0,0,0,46,5,0,0,0,0,0,0,0,0,1,4,57,1,1
133,89,0,5,1,0,0,0,17,2,0,0,0,0,0,0,1,0,1,0,106,1,1
33,13,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,27,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,4,56,1,1
48,16,0,1,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,38,1,1
72,21,0,2,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,4,56,1,1
71,21,0,2,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,6,53,1,1
105,43,0,34,1,0,0,0,25,4,0,0,0,0,0,0,0,0,4,9,51,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
90,21,0,2,0,0,0,0,62,6,0,0,0,0,0,0,0,0,0,4,73,1,1
92,70,0,0,0,0,0,0,15,8,0,1,0,1,0,0,0,0,0,2,74,1,1
124,20,0,1,4,0,0,0,27,8,0,0,0,1,0,0,0,0,1,0,93,2,1
66,22,0,0,1,0,0,0,21,2,0,0,0,0,1,0,0,0,0,0,53,1,1
31,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,25,1,1
60,32,0,1,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,4,47,1,1
75,21,0,2,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,6,57,1,1
66,21,0,2,0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,6,48,1,1
66,20,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,2,56,1,1
62,39,0,1,0,0,0,0,16,2,0,0,0,1,0,0,0,0,0,1,50,1,1
80,21,0,4,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,4,62,1,1
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,1
